event_id,customer_id,event_date,signal_type,detail
5423,1092,2026-01-27,support_ticket,"Asked how dropped calls would affect their next bill, no complaints raised."
5424,1092,2026-07-01,support_ticket,"Called about a network outage in their area, said the support experience was quick and easy."
5425,1093,2024-06-18,billing_event,plan_change
5426,1093,2024-06-21,billing_event,plan_change
5427,1093,2024-11-27,billing_event,plan_change
5428,1093,2025-02-24,csat_survey,4
5429,1093,2026-03-20,billing_event,late_payment
5430,1094,2026-04-02,billing_event,plan_change
5431,1094,2026-05-18,billing_event,on_time_payment
5432,1094,2026-06-25,csat_survey,7
5433,1095,2026-01-17,csat_survey,9
5434,1095,2026-06-30,billing_event,on_time_payment
5435,1095,2026-07-08,billing_event,on_time_payment
5436,1096,2023-06-01,csat_survey,9
5437,1096,2023-08-22,billing_event,on_time_payment
5438,1096,2023-09-07,csat_survey,9
5439,1096,2023-10-19,csat_survey,8
5440,1096,2024-03-04,billing_event,plan_upgrade
5441,1096,2024-05-18,support_ticket,"Mentioned long wait times reaching support in passing, seemed satisfied once explained."
5442,1096,2025-04-06,csat_survey,9
5443,1096,2025-10-31,support_ticket,"Followed up on a delayed refund from a prior chat, all sorted now."
5444,1096,2025-12-12,billing_event,plan_upgrade
5445,1097,2025-01-23,csat_survey,8
5446,1097,2025-03-31,support_ticket,"Mentioned trouble accessing their account online in passing, seemed satisfied once explained."
5447,1097,2025-04-24,support_ticket,"Called about a delayed refund, said the support experience was quick and easy."
5448,1097,2025-05-23,support_ticket,"Called about an unexpected price increase, said the support experience was quick and easy."
5449,1097,2026-01-01,support_ticket,"Followed up on the app crashing repeatedly from a prior chat, all sorted now."
5450,1098,2026-05-05,csat_survey,9
5451,1098,2026-05-21,support_ticket,"Followed up on trouble accessing their account online from a prior chat, all sorted now."
5452,1098,2026-06-20,billing_event,on_time_payment
5453,1099,2026-01-12,support_ticket,"Reported an unexpected price increase, said they feel like a long-standing customer isn't valued."
5454,1099,2026-05-22,billing_event,missed_payment
5455,1099,2026-07-09,support_ticket,Asked directly what it would take to cancel after ongoing trouble accessing their account online.
5456,1100,2024-08-13,billing_event,late_payment
5457,1100,2024-10-25,support_ticket,"Reported coverage issues at their new address, said the first fix attempt didn't fully work."
5458,1100,2025-08-22,support_ticket,"Asked about coverage issues at their new address, sounded a little frustrated but stayed polite."
5459,1100,2025-09-22,csat_survey,7
5460,1100,2026-03-05,billing_event,late_payment
5461,1101,2023-08-05,csat_survey,3
5462,1101,2023-09-17,support_ticket,Escalated a billing error after two unresolved prior contacts.
5463,1101,2024-02-28,csat_survey,1
5464,1101,2024-06-13,billing_event,late_payment
5465,1101,2024-12-29,billing_event,missed_payment
5466,1101,2025-01-13,csat_survey,2
5467,1101,2025-07-16,billing_event,late_payment
5468,1101,2026-04-08,csat_survey,1
5469,1102,2025-07-11,csat_survey,10
5470,1102,2025-09-03,csat_survey,8
5471,1102,2026-05-04,csat_survey,9
5472,1103,2026-03-03,csat_survey,7
5473,1103,2026-04-12,support_ticket,"Followed up on dropped calls from a prior chat, all sorted now."
5474,1103,2026-05-16,csat_survey,9
5475,1104,2026-06-09,support_ticket,"Asked about long wait times reaching support, sounded a little frustrated but stayed polite."
5476,1104,2026-06-23,billing_event,late_payment
5477,1104,2026-07-03,csat_survey,7
5478,1105,2024-10-20,support_ticket,Called again about a network outage in their area - this is the third time it hasn't been resolved.
5479,1105,2024-11-30,support_ticket,Said they're actively comparing providers because of a delayed refund.
5480,1105,2025-02-18,support_ticket,"Expressed real frustration over a billing error, said they're at their limit."
5481,1105,2025-11-23,billing_event,plan_downgrade
5482,1105,2026-03-16,billing_event,late_payment
5483,1106,2021-01-22,support_ticket,Escalated coverage issues at their new address after two unresolved prior contacts.
5484,1106,2021-10-29,billing_event,missed_payment
5485,1106,2023-01-17,billing_event,missed_payment
5486,1106,2023-10-24,billing_event,missed_payment
5487,1106,2023-12-15,support_ticket,"Expressed real frustration over roaming charges from a recent trip, said they're at their limit."
5488,1106,2024-02-11,support_ticket,"Expressed real frustration over a billing error, said they're at their limit."
5489,1106,2024-07-19,support_ticket,"Expressed real frustration over roaming charges from a recent trip, said they're at their limit."
5490,1106,2025-01-10,csat_survey,3
5491,1106,2025-02-02,support_ticket,Escalated unclear contract terms after two unresolved prior contacts.
5492,1106,2025-02-25,support_ticket,Escalated a network outage in their area after two unresolved prior contacts.
5493,1106,2025-11-30,billing_event,missed_payment
5494,1106,2026-02-03,billing_event,missed_payment
5495,1107,2021-09-01,support_ticket,"Called about a delayed refund, said the support experience was quick and easy."
5496,1107,2021-12-07,billing_event,on_time_payment
5497,1107,2022-10-01,billing_event,on_time_payment
5498,1107,2023-02-14,support_ticket,"Reached out about an unexpected price increase - nothing urgent, just wanted clarity."
5499,1107,2023-08-03,csat_survey,10
5500,1107,2023-08-24,support_ticket,"Asked how unclear contract terms would affect their next bill, no complaints raised."
5501,1107,2024-01-07,support_ticket,"Asked how long wait times reaching support would affect their next bill, no complaints raised."
5502,1107,2025-01-22,csat_survey,8
5503,1107,2025-08-09,csat_survey,7
5504,1107,2025-08-17,billing_event,on_time_payment
5505,1107,2025-09-21,support_ticket,"Followed up on dropped calls from a prior chat, all sorted now."
5506,1107,2025-10-23,support_ticket,"Followed up on coverage issues at their new address from a prior chat, all sorted now."
5507,1108,2025-08-23,billing_event,on_time_payment
5508,1108,2026-02-08,support_ticket,"Followed up on roaming charges from a recent trip from a prior chat, all sorted now."
5509,1108,2026-03-12,support_ticket,"Reached out about trouble accessing their account online - nothing urgent, just wanted clarity."
5510,1109,2022-11-24,billing_event,on_time_payment
5511,1109,2023-01-11,csat_survey,7
5512,1109,2023-02-15,csat_survey,7
5513,1109,2023-08-28,support_ticket,"Mentioned roaming charges from a recent trip, and referenced a competitor's cheaper offer."
5514,1109,2024-06-26,billing_event,plan_change
5515,1109,2025-01-29,billing_event,on_time_payment
5516,1109,2026-01-01,billing_event,plan_change
5517,1109,2026-01-01,support_ticket,Raised trouble accessing their account online and wasn't fully satisfied with how it was handled.
5518,1109,2026-04-15,support_ticket,Raised a billing error and wasn't fully satisfied with how it was handled.
5519,1110,2024-12-19,billing_event,on_time_payment
5520,1110,2025-02-15,billing_event,on_time_payment
5521,1110,2025-09-17,csat_survey,7
5522,1110,2025-09-26,csat_survey,10
5523,1111,2021-01-31,support_ticket,"Called about slow data speeds, said the support experience was quick and easy."
5524,1111,2021-11-06,csat_survey,10
5525,1111,2021-12-20,support_ticket,"Called about roaming charges from a recent trip, said the support experience was quick and easy."
5526,1111,2022-01-06,csat_survey,10
5527,1111,2022-02-08,support_ticket,"Asked how a delayed refund would affect their next bill, no complaints raised."
5528,1111,2022-07-12,csat_survey,8
5529,1111,2022-12-21,billing_event,on_time_payment
5530,1111,2023-04-03,support_ticket,"Followed up on confusion over plan inclusions from a prior chat, all sorted now."
5531,1111,2023-05-30,billing_event,on_time_payment
5532,1111,2024-03-11,csat_survey,7
5533,1111,2024-07-09,csat_survey,10
5534,1111,2026-02-17,billing_event,plan_upgrade
5535,1112,2026-05-21,billing_event,on_time_payment
5536,1112,2026-06-03,support_ticket,"Mentioned slow data speeds in passing, seemed satisfied once explained."
5537,1112,2026-06-17,support_ticket,"Asked how a faulty modem/router would affect their next bill, no complaints raised."
5538,1113,2025-04-06,support_ticket,"Asked how confusion over plan inclusions would affect their next bill, no complaints raised."
5539,1113,2025-12-12,billing_event,on_time_payment
5540,1113,2026-05-17,support_ticket,"Asked a quick question about dropped calls, resolved without any fuss."
5541,1113,2026-05-24,billing_event,plan_upgrade
5542,1114,2024-03-20,billing_event,on_time_payment
5543,1114,2024-09-27,support_ticket,Raised confusion over plan inclusions and wasn't fully satisfied with how it was handled.
5544,1114,2024-10-29,billing_event,late_payment
5545,1114,2026-01-21,csat_survey,4
5546,1114,2026-02-25,support_ticket,Queried an unexpected price increase and asked whether a better plan was available.
5547,1114,2026-04-14,csat_survey,6
5548,1115,2024-04-28,billing_event,plan_downgrade
5549,1115,2024-06-22,support_ticket,"Expressed real frustration over a delayed refund, said they're at their limit."
5550,1115,2024-07-13,billing_event,missed_payment
5551,1115,2025-03-21,support_ticket,Called again about long wait times reaching support - this is the third time it hasn't been resolved.
5552,1115,2025-11-02,csat_survey,2
5553,1115,2026-05-16,billing_event,missed_payment
5554,1116,2025-12-07,billing_event,on_time_payment
5555,1116,2025-12-18,csat_survey,10
5556,1116,2026-06-02,csat_survey,9
5557,1117,2024-04-13,billing_event,missed_payment
5558,1117,2024-06-01,support_ticket,Said they're actively comparing providers because of slow data speeds.
5559,1117,2024-10-26,csat_survey,4
5560,1117,2025-05-26,support_ticket,"Expressed real frustration over the app crashing repeatedly, said they're at their limit."
5561,1117,2025-06-30,csat_survey,2
5562,1117,2025-07-11,csat_survey,1
5563,1117,2025-12-16,billing_event,missed_payment
5564,1117,2026-01-27,billing_event,late_payment
5565,1118,2022-01-03,support_ticket,Asked directly what it would take to cancel after ongoing an unexpected price increase.
5566,1118,2022-03-29,support_ticket,Called again about coverage issues at their new address - this is the third time it hasn't been resolved.
5567,1118,2022-07-18,billing_event,plan_downgrade
5568,1118,2023-07-01,support_ticket,Escalated an incorrect charge on their statement after two unresolved prior contacts.
5569,1118,2024-04-01,support_ticket,Asked directly what it would take to cancel after ongoing confusion over plan inclusions.
5570,1118,2024-04-02,billing_event,missed_payment
5571,1118,2024-05-04,csat_survey,2
5572,1118,2024-11-12,csat_survey,5
5573,1118,2025-05-03,billing_event,late_payment
5574,1118,2025-09-02,billing_event,plan_downgrade
5575,1118,2025-09-07,support_ticket,Called again about an unexpected price increase - this is the third time it hasn't been resolved.
5576,1118,2026-04-25,csat_survey,1
5577,1119,2025-04-24,billing_event,plan_change
5578,1119,2025-10-10,csat_survey,5
5579,1119,2026-03-01,support_ticket,Called about long wait times reaching support for the second time this month.
5580,1120,2025-01-04,support_ticket,"Mentioned confusion over plan inclusions in passing, seemed satisfied once explained."
5581,1120,2025-05-21,billing_event,on_time_payment
5582,1120,2025-07-31,support_ticket,"Mentioned long wait times reaching support in passing, seemed satisfied once explained."
5583,1120,2025-09-26,csat_survey,10
5584,1120,2025-11-19,support_ticket,"Asked how roaming charges from a recent trip would affect their next bill, no complaints raised."
5585,1121,2024-08-05,csat_survey,6
5586,1121,2024-08-08,csat_survey,6
5587,1121,2025-11-09,support_ticket,Raised unclear contract terms and wasn't fully satisfied with how it was handled.
5588,1121,2025-12-03,csat_survey,5
5589,1121,2026-03-12,support_ticket,"Reported coverage issues at their new address, said the first fix attempt didn't fully work."
5590,1121,2026-07-03,billing_event,plan_change
5591,1122,2025-11-02,support_ticket,"Reached out about a network outage in their area - nothing urgent, just wanted clarity."
5592,1122,2026-04-06,support_ticket,"Followed up on an incorrect charge on their statement from a prior chat, all sorted now."
5593,1122,2026-04-24,support_ticket,"Followed up on a delayed refund from a prior chat, all sorted now."
5594,1123,2026-01-16,csat_survey,6
5595,1123,2026-02-01,support_ticket,"Mentioned trouble accessing their account online, and referenced a competitor's cheaper offer."
5596,1123,2026-05-20,billing_event,plan_change
5597,1124,2026-06-19,billing_event,on_time_payment
5598,1124,2026-06-30,support_ticket,"Asked about long wait times reaching support, sounded a little frustrated but stayed polite."
5599,1124,2026-07-09,billing_event,on_time_payment
5600,1125,2025-09-09,billing_event,on_time_payment
5601,1125,2025-09-11,csat_survey,7
5602,1125,2026-04-13,csat_survey,10
5603,1126,2024-11-26,support_ticket,Escalated an unexpected price increase after two unresolved prior contacts.
5604,1126,2024-12-31,support_ticket,"Expressed real frustration over a billing error, said they're at their limit."
5605,1126,2025-10-04,support_ticket,Said they're actively comparing providers because of a network outage in their area.
5606,1126,2026-01-20,support_ticket,Escalated a delayed refund after two unresolved prior contacts.
5607,1127,2026-06-25,csat_survey,10
5608,1127,2026-06-28,billing_event,on_time_payment
5609,1127,2026-06-30,support_ticket,"Followed up on confusion over plan inclusions from a prior chat, all sorted now."
5610,1128,2025-04-12,support_ticket,"Followed up on trouble accessing their account online from a prior chat, all sorted now."
5611,1128,2026-01-16,support_ticket,"Mentioned a billing error in passing, seemed satisfied once explained."
5612,1128,2026-05-30,billing_event,plan_upgrade
5613,1129,2024-03-10,csat_survey,8
5614,1129,2024-06-30,support_ticket,"Asked a quick question about long wait times reaching support, resolved without any fuss."
5615,1129,2024-10-16,support_ticket,"Reached out about unclear contract terms - nothing urgent, just wanted clarity."
5616,1129,2025-02-19,billing_event,on_time_payment
5617,1129,2025-07-31,support_ticket,"Called about dropped calls, said the support experience was quick and easy."
5618,1129,2026-03-17,support_ticket,"Called about roaming charges from a recent trip, said the support experience was quick and easy."
5619,1129,2026-04-24,billing_event,on_time_payment
5620,1130,2026-06-07,support_ticket,"Asked a quick question about a delayed refund, resolved without any fuss."
5621,1130,2026-06-09,csat_survey,7
5622,1130,2026-07-09,support_ticket,"Called about confusion over plan inclusions, said the support experience was quick and easy."
5623,1131,2026-06-21,billing_event,missed_payment
5624,1131,2026-06-25,billing_event,late_payment
5625,1131,2026-07-07,support_ticket,Said they're actively comparing providers because of a delayed refund.
5626,1132,2024-07-27,csat_survey,7
5627,1132,2024-11-29,csat_survey,7
5628,1132,2025-04-20,support_ticket,"Asked how coverage issues at their new address would affect their next bill, no complaints raised."
5629,1132,2025-09-05,billing_event,on_time_payment
5630,1132,2025-10-28,support_ticket,"Asked a quick question about a delayed refund, resolved without any fuss."
5631,1133,2023-12-26,csat_survey,7
5632,1133,2024-05-31,support_ticket,"Mentioned a billing error in passing, seemed satisfied once explained."
5633,1133,2024-06-19,csat_survey,8
5634,1133,2024-12-13,csat_survey,10
5635,1133,2025-07-20,csat_survey,9
5636,1133,2026-01-15,support_ticket,"Reached out about unclear contract terms - nothing urgent, just wanted clarity."
5637,1134,2026-01-29,csat_survey,10
5638,1134,2026-01-30,billing_event,on_time_payment
5639,1134,2026-05-18,support_ticket,"Asked how slow data speeds would affect their next bill, no complaints raised."
5640,1135,2023-07-02,csat_survey,4
5641,1135,2023-08-03,billing_event,on_time_payment
5642,1135,2023-10-17,support_ticket,"Mentioned an unexpected price increase, and referenced a competitor's cheaper offer."
5643,1135,2025-06-24,csat_survey,6
5644,1135,2025-07-16,billing_event,plan_change
5645,1135,2025-08-16,csat_survey,6
5646,1135,2025-11-18,support_ticket,Queried a faulty modem/router and asked whether a better plan was available.
5647,1135,2025-12-10,csat_survey,7
5648,1136,2026-06-26,support_ticket,"Followed up on confusion over plan inclusions from a prior chat, all sorted now."
5649,1136,2026-07-01,billing_event,plan_upgrade
5650,1136,2026-07-06,support_ticket,"Followed up on the app crashing repeatedly from a prior chat, all sorted now."
5651,1137,2026-06-15,csat_survey,4
5652,1137,2026-06-16,support_ticket,Called about confusion over plan inclusions for the second time this month.
5653,1137,2026-07-07,billing_event,late_payment
5654,1138,2026-05-04,billing_event,plan_downgrade
5655,1138,2026-05-12,support_ticket,Called again about a billing error - this is the third time it hasn't been resolved.
5656,1138,2026-07-05,csat_survey,4
5657,1139,2026-05-14,support_ticket,Queried dropped calls and asked whether a better plan was available.
5658,1139,2026-06-03,support_ticket,Called about confusion over plan inclusions for the second time this month.
5659,1139,2026-06-04,billing_event,plan_change
5660,1140,2024-03-02,support_ticket,"Asked a quick question about a network outage in their area, resolved without any fuss."
5661,1140,2024-09-03,billing_event,on_time_payment
5662,1140,2024-12-01,csat_survey,7
5663,1140,2025-03-26,support_ticket,"Called about a faulty modem/router, said the support experience was quick and easy."
5664,1140,2026-02-07,support_ticket,"Followed up on coverage issues at their new address from a prior chat, all sorted now."
5665,1140,2026-02-13,csat_survey,8
5666,1141,2024-07-29,billing_event,on_time_payment
5667,1141,2025-01-23,billing_event,on_time_payment
5668,1141,2026-01-08,support_ticket,"Mentioned the app crashing repeatedly in passing, seemed satisfied once explained."
5669,1141,2026-02-02,billing_event,on_time_payment
5670,1141,2026-02-07,support_ticket,"Mentioned confusion over plan inclusions in passing, seemed satisfied once explained."
5671,1142,2024-12-05,support_ticket,"Asked a quick question about a network outage in their area, resolved without any fuss."
5672,1142,2024-12-13,support_ticket,"Reached out about trouble accessing their account online - nothing urgent, just wanted clarity."
5673,1142,2025-05-30,billing_event,on_time_payment
5674,1142,2025-10-31,billing_event,on_time_payment
5675,1143,2025-08-25,support_ticket,Said they're actively comparing providers because of a network outage in their area.
5676,1143,2025-10-06,csat_survey,4
5677,1143,2026-03-23,csat_survey,3
5678,1144,2024-02-20,billing_event,plan_upgrade
5679,1144,2024-03-08,csat_survey,8
5680,1144,2024-12-03,support_ticket,"Followed up on trouble accessing their account online from a prior chat, all sorted now."
5681,1144,2024-12-20,support_ticket,"Mentioned slow data speeds in passing, seemed satisfied once explained."
5682,1144,2025-01-11,csat_survey,9
5683,1144,2025-11-30,support_ticket,"Asked how a delayed refund would affect their next bill, no complaints raised."
5684,1144,2026-03-06,billing_event,on_time_payment
5685,1145,2026-06-24,support_ticket,Queried an incorrect charge on their statement and asked whether a better plan was available.
5686,1145,2026-07-01,csat_survey,6
5687,1145,2026-07-09,support_ticket,"Reported an unexpected price increase, said the first fix attempt didn't fully work."
5688,1146,2026-05-15,billing_event,late_payment
5689,1146,2026-05-18,billing_event,missed_payment
5690,1146,2026-05-26,csat_survey,4
5691,1147,2025-08-06,csat_survey,5
5692,1147,2025-08-16,billing_event,on_time_payment
5693,1147,2025-11-26,csat_survey,4
5694,1148,2025-09-01,csat_survey,7
5695,1148,2025-09-28,billing_event,late_payment
5696,1148,2025-11-02,billing_event,late_payment
5697,1149,2025-08-13,support_ticket,Called about trouble accessing their account online for the second time this month.
5698,1149,2026-01-12,billing_event,plan_change
5699,1149,2026-04-19,support_ticket,"Reported roaming charges from a recent trip, said the first fix attempt didn't fully work."
5700,1150,2026-06-09,billing_event,plan_upgrade
5701,1150,2026-06-10,billing_event,on_time_payment
5702,1150,2026-06-26,billing_event,on_time_payment
5703,1151,2025-08-19,support_ticket,"Reached out about a delayed refund - nothing urgent, just wanted clarity."
5704,1151,2026-02-21,billing_event,on_time_payment
5705,1151,2026-06-07,billing_event,on_time_payment
5706,1152,2023-05-27,billing_event,plan_upgrade
5707,1152,2023-10-09,csat_survey,9
5708,1152,2023-12-23,csat_survey,10
5709,1152,2024-08-15,support_ticket,"Asked a quick question about the app crashing repeatedly, resolved without any fuss."
5710,1152,2024-09-23,support_ticket,"Asked how long wait times reaching support would affect their next bill, no complaints raised."
5711,1152,2024-11-21,billing_event,on_time_payment
5712,1152,2025-03-30,billing_event,plan_upgrade
5713,1152,2025-06-27,billing_event,on_time_payment
5714,1152,2025-10-25,support_ticket,"Asked a quick question about roaming charges from a recent trip, resolved without any fuss."
5715,1153,2024-07-31,support_ticket,Said they're actively comparing providers because of coverage issues at their new address.
5716,1153,2025-01-20,csat_survey,1
5717,1153,2025-02-19,csat_survey,2
5718,1153,2025-10-21,support_ticket,Asked directly what it would take to cancel after ongoing roaming charges from a recent trip.
5719,1153,2026-06-12,csat_survey,5
5720,1154,2025-07-15,billing_event,missed_payment
5721,1154,2025-10-07,support_ticket,Escalated trouble accessing their account online after two unresolved prior contacts.
5722,1154,2026-02-26,billing_event,missed_payment
5723,1154,2026-05-24,support_ticket,Escalated dropped calls after two unresolved prior contacts.
5724,1155,2021-02-05,support_ticket,"Mentioned a delayed refund in passing, seemed satisfied once explained."
5725,1155,2021-04-15,support_ticket,"Reached out about coverage issues at their new address - nothing urgent, just wanted clarity."
5726,1155,2022-09-01,csat_survey,8
5727,1155,2022-11-22,billing_event,on_time_payment
5728,1155,2022-11-29,support_ticket,"Called about roaming charges from a recent trip, said the support experience was quick and easy."
5729,1155,2022-12-14,support_ticket,"Called about a delayed refund, said the support experience was quick and easy."
5730,1155,2024-01-21,support_ticket,"Asked how a delayed refund would affect their next bill, no complaints raised."
5731,1155,2024-03-04,billing_event,on_time_payment
5732,1155,2024-04-24,billing_event,on_time_payment
5733,1155,2025-09-24,billing_event,plan_upgrade
5734,1155,2026-02-26,support_ticket,"Asked how an unexpected price increase would affect their next bill, no complaints raised."
5735,1155,2026-06-30,support_ticket,"Asked how a faulty modem/router would affect their next bill, no complaints raised."
5736,1156,2025-03-02,csat_survey,5
5737,1156,2025-04-15,support_ticket,"Reported slow data speeds, said they feel like a long-standing customer isn't valued."
5738,1156,2025-12-11,support_ticket,"Expressed real frustration over roaming charges from a recent trip, said they're at their limit."
5739,1156,2025-12-16,support_ticket,Escalated an incorrect charge on their statement after two unresolved prior contacts.
5740,1156,2026-01-11,billing_event,plan_downgrade
5741,1157,2025-11-25,billing_event,plan_change
5742,1157,2026-01-09,billing_event,on_time_payment
5743,1157,2026-05-02,support_ticket,"Mentioned unclear contract terms, and referenced a competitor's cheaper offer."
5744,1158,2025-08-12,support_ticket,"Asked about trouble accessing their account online, sounded a little frustrated but stayed polite."
5745,1158,2026-03-31,csat_survey,4
5746,1158,2026-05-13,billing_event,on_time_payment
5747,1159,2020-08-18,support_ticket,"Mentioned dropped calls in passing, seemed satisfied once explained."
5748,1159,2020-09-21,support_ticket,"Asked how slow data speeds would affect their next bill, no complaints raised."
5749,1159,2021-09-23,billing_event,plan_upgrade
5750,1159,2022-02-16,billing_event,plan_upgrade
5751,1159,2022-09-21,billing_event,plan_upgrade
5752,1159,2024-04-18,billing_event,on_time_payment
5753,1159,2024-05-10,billing_event,plan_upgrade
5754,1159,2025-03-05,support_ticket,"Reached out about a network outage in their area - nothing urgent, just wanted clarity."
5755,1159,2026-03-16,csat_survey,7
5756,1159,2026-03-21,csat_survey,7
5757,1159,2026-03-29,billing_event,on_time_payment
5758,1159,2026-06-23,csat_survey,10
5759,1160,2025-11-04,billing_event,plan_upgrade
5760,1160,2026-01-03,billing_event,plan_upgrade
5761,1160,2026-02-02,billing_event,on_time_payment
5762,1161,2023-04-25,billing_event,on_time_payment
5763,1161,2023-08-03,support_ticket,"Mentioned an unexpected price increase in passing, seemed satisfied once explained."
5764,1161,2024-02-06,billing_event,on_time_payment
5765,1161,2024-07-10,csat_survey,10
5766,1161,2024-08-15,billing_event,on_time_payment
5767,1161,2024-11-08,billing_event,on_time_payment
5768,1161,2025-02-06,csat_survey,9
5769,1161,2025-05-02,billing_event,on_time_payment
5770,1161,2026-06-11,csat_survey,10
5771,1162,2025-04-13,billing_event,plan_upgrade
5772,1162,2025-06-27,support_ticket,"Asked how a faulty modem/router would affect their next bill, no complaints raised."
5773,1162,2025-09-17,support_ticket,"Asked a quick question about roaming charges from a recent trip, resolved without any fuss."
5774,1162,2025-12-02,support_ticket,"Asked a quick question about roaming charges from a recent trip, resolved without any fuss."
5775,1162,2026-01-22,csat_survey,7
5776,1162,2026-02-08,csat_survey,8
5777,1163,2024-12-16,support_ticket,"Asked about unclear contract terms, sounded a little frustrated but stayed polite."
5778,1163,2025-05-27,billing_event,plan_change
5779,1163,2025-08-06,support_ticket,Called about a faulty modem/router for the second time this month.
5780,1163,2026-03-07,support_ticket,Called about a faulty modem/router for the second time this month.
5781,1163,2026-07-02,support_ticket,Queried long wait times reaching support and asked whether a better plan was available.
5782,1164,2023-04-19,support_ticket,"Reported slow data speeds, said the first fix attempt didn't fully work."
5783,1164,2023-05-07,support_ticket,"Asked about the app crashing repeatedly, sounded a little frustrated but stayed polite."
5784,1164,2023-09-04,support_ticket,Queried an incorrect charge on their statement and asked whether a better plan was available.
5785,1164,2023-10-12,billing_event,on_time_payment
5786,1164,2025-02-12,support_ticket,"Mentioned coverage issues at their new address, and referenced a competitor's cheaper offer."
5787,1164,2025-06-10,support_ticket,Queried an incorrect charge on their statement and asked whether a better plan was available.
5788,1164,2025-06-23,billing_event,late_payment
5789,1164,2026-05-19,support_ticket,"Asked about a network outage in their area, sounded a little frustrated but stayed polite."
5790,1165,2026-01-31,csat_survey,10
5791,1165,2026-02-01,billing_event,on_time_payment
5792,1165,2026-03-16,billing_event,plan_upgrade
5793,1166,2023-06-16,billing_event,on_time_payment
5794,1166,2024-05-18,billing_event,on_time_payment
5795,1166,2024-12-21,billing_event,on_time_payment
5796,1166,2025-01-31,billing_event,plan_change
5797,1166,2025-04-28,support_ticket,Raised an incorrect charge on their statement and wasn't fully satisfied with how it was handled.
5798,1166,2025-05-05,csat_survey,4
5799,1166,2025-11-21,billing_event,plan_change
5800,1166,2026-06-23,billing_event,on_time_payment
5801,1167,2020-09-07,csat_survey,7
5802,1167,2020-12-09,support_ticket,"Mentioned an incorrect charge on their statement, and referenced a competitor's cheaper offer."
5803,1167,2021-07-08,support_ticket,Queried a network outage in their area and asked whether a better plan was available.
5804,1167,2021-11-02,csat_survey,6
5805,1167,2023-02-02,billing_event,late_payment
5806,1167,2023-05-15,billing_event,plan_change
5807,1167,2023-12-01,csat_survey,4
5808,1167,2024-09-10,support_ticket,"Asked about a faulty modem/router, sounded a little frustrated but stayed polite."
5809,1167,2025-01-03,csat_survey,4
5810,1167,2025-01-28,support_ticket,Called about roaming charges from a recent trip for the second time this month.
5811,1167,2026-01-25,billing_event,plan_change
5812,1167,2026-04-29,support_ticket,"Asked about coverage issues at their new address, sounded a little frustrated but stayed polite."
5813,1168,2023-09-02,support_ticket,"Asked how the app crashing repeatedly would affect their next bill, no complaints raised."
5814,1168,2023-09-19,support_ticket,"Mentioned dropped calls in passing, seemed satisfied once explained."
5815,1168,2023-11-18,billing_event,on_time_payment
5816,1168,2023-11-24,support_ticket,"Asked how coverage issues at their new address would affect their next bill, no complaints raised."
5817,1168,2023-12-17,billing_event,on_time_payment
5818,1168,2024-01-27,support_ticket,"Mentioned trouble accessing their account online in passing, seemed satisfied once explained."
5819,1168,2026-07-06,billing_event,on_time_payment
5820,1169,2025-09-20,billing_event,on_time_payment
5821,1169,2025-12-18,billing_event,on_time_payment
5822,1169,2026-06-10,support_ticket,"Asked a quick question about slow data speeds, resolved without any fuss."
5823,1170,2023-10-25,billing_event,plan_change
5824,1170,2023-11-21,support_ticket,"Asked about a network outage in their area, sounded a little frustrated but stayed polite."
5825,1170,2024-09-02,csat_survey,7
5826,1170,2025-04-29,billing_event,plan_change
5827,1170,2026-01-02,support_ticket,"Mentioned dropped calls, and referenced a competitor's cheaper offer."
5828,1170,2026-05-20,billing_event,on_time_payment
5829,1170,2026-05-22,support_ticket,Queried coverage issues at their new address and asked whether a better plan was available.
5830,1171,2026-06-24,support_ticket,"Mentioned a faulty modem/router, and referenced a competitor's cheaper offer."
5831,1171,2026-06-26,csat_survey,5
5832,1171,2026-07-02,billing_event,late_payment
5833,1172,2023-01-20,support_ticket,"Reported a billing error, said the first fix attempt didn't fully work."
5834,1172,2023-08-12,billing_event,late_payment
5835,1172,2023-12-13,billing_event,late_payment
5836,1172,2024-01-17,billing_event,late_payment
5837,1172,2024-10-30,csat_survey,7
5838,1172,2024-12-18,csat_survey,4
5839,1172,2025-09-10,csat_survey,5
5840,1172,2026-01-17,csat_survey,7
5841,1173,2025-11-02,support_ticket,"Called about a network outage in their area, said the support experience was quick and easy."
5842,1173,2026-01-05,csat_survey,8
5843,1173,2026-04-26,support_ticket,"Asked a quick question about an unexpected price increase, resolved without any fuss."
5844,1174,2026-06-20,billing_event,on_time_payment
5845,1174,2026-06-23,csat_survey,7
5846,1174,2026-07-05,csat_survey,9
5847,1175,2021-12-25,support_ticket,"Reported long wait times reaching support, said the first fix attempt didn't fully work."
5848,1175,2022-07-16,support_ticket,"Mentioned the app crashing repeatedly, and referenced a competitor's cheaper offer."
5849,1175,2022-12-14,billing_event,late_payment
5850,1175,2023-03-12,billing_event,on_time_payment
5851,1175,2023-10-20,support_ticket,"Asked about unclear contract terms, sounded a little frustrated but stayed polite."
5852,1175,2023-12-26,support_ticket,Raised a network outage in their area and wasn't fully satisfied with how it was handled.
5853,1175,2024-07-16,csat_survey,5
5854,1175,2024-09-13,support_ticket,"Reported confusion over plan inclusions, said the first fix attempt didn't fully work."
